Year,QTR,Region,Crown_Court_Centre,REC_TYPE_pub,newofftype_pub,ho_code,N_receipts,N_receipts_Exc_BW,N_outstanding
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02006,0,0,9
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02103,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02105,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02108,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02119,3,2,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02218,2,2,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02219,-1,-1,
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,02220,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,07101,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,07402,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),02. Sexual offences,08809,,,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,02803,8,8,16
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,03002,3,2,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,03500,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,03702,2,2,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,03900,1,1,3
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,04000,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,04100,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),04. Theft Offences,04910,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),05. Criminal damage and arson,05800,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),05. Criminal damage and arson,05805,3,3,5
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09203,,,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09213,1,1,
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09221,6,3,8
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09225,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09230,5,3,6
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09231,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09239,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09241,3,3,4
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09245,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09261,2,2,3
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09270,12,12,15
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09271,4,3,5
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09280,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09281,4,3,5
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09344,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),06. Drug offences,09362,1,0,
2018,2,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,00811,5,5,5
2018,2,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,00826,3,3,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,00861,-1,-1,
2018,2,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,00864,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),07. Possession of weapons,08103,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,00855,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06500,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06601,2,2,6
2018,2,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06691,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06698,1,1,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),08. Public order offences,06808,3,3,4
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,03801,1,1,4
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,03803,5,5,8
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,05401,2,1,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,05402,,,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,05911,1,1,
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,07901,1,0,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,07902,2,2,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08202,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08408,,,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08414,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08501,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08505,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08602,10,10,10
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,08614,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,09907,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,09923,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),09. Miscellaneous crimes against society,80200,6,5,6
2018,2,North West,Manchester Minshull St,1. CT (TEW),10. Fraud Offences,05333,6,6,9
2018,2,North West,Manchester Minshull St,1. CT (TEW),10. Fraud Offences,05340,3,3,11
2018,2,North West,Manchester Minshull St,1. CT (TEW),10. Fraud Offences,05342,2,2,2
2018,2,North West,Manchester Minshull St,1. CT (TEW),11. Summary Non-Motoring,19563,,,1
2018,2,North West,Manchester Minshull St,1. CT (TEW),15. Unknown,,30,30,27
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00101,1,1,1
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00200,4,4,7
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00401,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00404,2,2,1
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00406,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00407,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00411,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00501,20,17,47
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00867,,,3
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,00871,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,03601,-1,-1,5
2018,2,North West,Manchester Minshull St,2. ST (IND),01. Violence against the person,03603,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01714,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01907,0,0,4
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01908,3,2,18
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01909,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01910,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01911,3,3,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01916,1,1,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,01918,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02003,0,0,7
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02004,2,2,3
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02006,2,2,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02102,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02206,1,1,5
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02208,1,1,2
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02209,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,02305,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,07101,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),02. Sexual offences,08822,1,1,
2018,2,North West,Manchester Minshull St,2. ST (IND),03. Robbery,03401,24,23,41
2018,2,North West,Manchester Minshull St,2. ST (IND),03. Robbery,03403,4,4,4
2018,2,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,02803,17,17,17
2018,2,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,02900,2,2,3
2018,2,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,03002,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,03100,1,1,1
2018,2,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,03500,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),04. Theft Offences,03900,1,0,
2018,2,North West,Manchester Minshull St,2. ST (IND),05. Criminal damage and arson,05601,2,2,5
2018,2,North West,Manchester Minshull St,2. ST (IND),05. Criminal damage and arson,05700,3,3,4
2018,2,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09203,,,4
2018,2,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09210,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09221,1,1,2
2018,2,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09230,3,3,5
2018,2,North West,Manchester Minshull St,2. ST (IND),06. Drug offences,09250,1,1,2
2018,2,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,00813,1,1,2
2018,2,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,00816,1,1,
2018,2,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,00823,1,1,2
2018,2,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,08171,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),07. Possession of weapons,08172,,,2
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,03801,,,7
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,03802,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,03803,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,05401,2,2,2
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,05402,1,1,1
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,06138,1,1,1
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,07901,3,3,9
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,08000,2,1,
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,08408,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,09874,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),09. Miscellaneous crimes against society,09877,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),10. Fraud Offences,05340,1,1,6
2018,2,North West,Manchester Minshull St,2. ST (IND),10. Fraud Offences,05342,,,1
2018,2,North West,Manchester Minshull St,2. ST (IND),10. Fraud Offences,05343,1,1,1
2018,2,North West,Manchester Minshull St,2. ST (IND),15. Unknown,,21,21,23
2018,2,North West,Manchester Minshull St,3. CS (SENT),13. Committed for sentence,S0000,253,241,111
2018,2,North West,Manchester Minshull St,4. A (APP),14. Appeals,A0000,32,32,25
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00200,,,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00301,2,2,6
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00401,,,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00408,2,2,2
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00412,1,1,2
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00501,4,4,7
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00801,9,8,17
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00806,15,15,30
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00831,,,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00857,1,1,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00860,1,0,2
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00865,1,1,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00866,,,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00867,7,7,12
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,00869,,,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,01103,3,3,4
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,01302,1,1,1
2018,2,North West,Preston,1. CT (TEW),01. Violence against the person,03603,1,1,1
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02005,4,4,12
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02006,5,5,16
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02103,,,1
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02105,1,1,1
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02208,2,2,2
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02210,-1,-1,1
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,02218,1,1,
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,07101,1,1,2
2018,2,North West,Preston,1. CT (TEW),02. Sexual offences,08801,2,2,2
2018,2,North West,Preston,1. CT (TEW),03. Robbery,03401,3,3,2
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,02801,1,1,3
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,02803,11,10,14
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,03002,7,7,8
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,03702,1,1,1
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,03900,,,1
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,04100,1,1,2
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,04300,2,2,
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,04600,2,2,2
2018,2,North West,Preston,1. CT (TEW),04. Theft Offences,04910,5,5,9
2018,2,North West,Preston,1. CT (TEW),05. Criminal damage and arson,05602,,,3
2018,2,North West,Preston,1. CT (TEW),05. Criminal damage and arson,05805,8,7,11
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09221,2,1,2
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09230,4,3,6
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09231,2,2,3
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09234,1,1,1
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09250,1,1,1
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09261,,,1
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09270,3,2,6
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09271,8,6,6
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09274,1,1,1
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09281,4,4,4
2018,2,North West,Preston,1. CT (TEW),06. Drug offences,09374,1,1,1
2018,2,North West,Preston,1. CT (TEW),07. Possession of weapons,00811,3,3,8
2018,2,North West,Preston,1. CT (TEW),07. Possession of weapons,00826,11,8,11
2018,2,North West,Preston,1. CT (TEW),07. Possession of weapons,00861,1,1,1
2018,2,North West,Preston,1. CT (TEW),07. Possession of weapons,00864,1,1,2
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,00855,,,1
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06500,,,3
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06601,6,5,7
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06608,,,1
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06621,1,1,1
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06622,1,0,
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06638,1,1,1
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06691,,,1
2018,2,North West,Preston,1. CT (TEW),08. Public order offences,06808,8,8,9
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,03801,2,2,4
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,03802,1,1,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,03803,2,2,3
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,05401,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,05402,2,2,4
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,05911,3,3,3
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,06125,1,1,
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,06903,1,1,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,07901,,,2
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,07902,2,2,3
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08501,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08602,5,5,8
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,08616,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09184,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09401,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09806,1,1,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09873,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,09923,,,1
2018,2,North West,Preston,1. CT (TEW),09. Miscellaneous crimes against society,80200,8,8,8
2018,2,North West,Preston,1. CT (TEW),10. Fraud Offences,05201,,,1
2018,2,North West,Preston,1. CT (TEW),10. Fraud Offences,05333,3,3,8
2018,2,North West,Preston,1. CT (TEW),10. Fraud Offences,05336,1,1,1
2018,2,North West,Preston,1. CT (TEW),10. Fraud Offences,05340,2,2,11
2018,2,North West,Preston,1. CT (TEW),10. Fraud Offences,05341,1,1,2
2018,2,North West,Preston,1. CT (TEW),10. Fraud Offences,05342,1,1,2
2018,2,North West,Preston,1. CT (TEW),11. Summary Non-Motoring,10501,1,1,1
2018,2,North West,Preston,1. CT (TEW),11. Summary Non-Motoring,11111,2,2,1
2018,2,North West,Preston,1. CT (TEW),11. Summary Non-Motoring,19599,2,2,3
2018,2,North West,Preston,1. CT (TEW),15. Unknown,,49,49,48
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00101,1,1,7
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00200,2,2,5
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00404,,,1
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00411,,,1
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00413,1,1,1
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00501,29,27,43
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,00867,1,1,2
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,03601,1,1,2
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,03603,2,1,2
2018,2,North West,Preston,2. ST (IND),01. Violence against the person,03608,,,1
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01612,1,1,1
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01617,,,2
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01626,1,1,2
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01907,,,7
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01908,4,4,11
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01909,2,2,2
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01916,2,2,2
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01917,1,1,3
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,01918,,,1
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,02003,5,5,6
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,02004,1,1,1
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,02108,,,1
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,02208,1,1,1
2018,2,North West,Preston,2. ST (IND),02. Sexual offences,02209,1,1,1
2018,2,North West,Preston,2. ST (IND),03. Robbery,03401,21,19,24
2018,2,North West,Preston,2. ST (IND),03. Robbery,03403,7,7,8
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,02801,,,2
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,02802,,,1
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,02803,28,25,24
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,02804,,,1
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,02900,3,2,4
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,03100,1,1,
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,03500,1,1,2
2018,2,North West,Preston,2. ST (IND),04. Theft Offences,04600,1,1,1
2018,2,North West,Preston,2. ST (IND),05. Criminal damage and arson,05601,3,3,3
2018,2,North West,Preston,2. ST (IND),06. Drug offences,09221,1,1,2
2018,2,North West,Preston,2. ST (IND),06. Drug offences,09230,5,5,8
2018,2,North West,Preston,2. ST (IND),06. Drug offences,09231,5,5,12
2018,2,North West,Preston,2. ST (IND),06. Drug offences,09239,,,1
2018,2,North West,Preston,2. ST (IND),06. Drug offences,09270,,,1
2018,2,North West,Preston,2. ST (IND),06. Drug offences,09271,1,1,2
2018,2,North West,Preston,2. ST (IND),07. Possession of weapons,00813,,,1
2018,2,North West,Preston,2. ST (IND),07. Possession of weapons,00823,,,3
2018,2,North West,Preston,2. ST (IND),07. Possession of weapons,08170,1,1,1
2018,2,North West,Preston,2. ST (IND),07. Possession of weapons,08171,,,1
2018,2,North West,Preston,2. ST (IND),08. Public order offences,06500,,,1
2018,2,North West,Preston,2. ST (IND),08. Public order offences,06808,2,2,4
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,03801,2,2,3
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,03803,,,1
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,05401,1,1,1
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,06902,6,5,1
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,07901,3,2,8
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,08000,2,2,1
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,08602,1,1,1
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,08616,,,1
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,09877,1,1,
2018,2,North West,Preston,2. ST (IND),09. Miscellaneous crimes against society,09912,,,1
2018,2,North West,Preston,2. ST (IND),11. Summary Non-Motoring,11111,1,1,1
2018,2,North West,Preston,2. ST (IND),15. Unknown,,23,23,24
2018,2,North West,Preston,3. CS (SENT),13. Committed for sentence,S0000,248,218,146
2018,2,North West,Preston,4. A (APP),14. Appeals,A0000,31,31,32
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00301,1,1,
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00412,1,1,2
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00801,1,1,3
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00806,12,12,10
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00865,,,1
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00866,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,00872,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),01. Violence against the person,03603,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,02003,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,02005,1,1,5
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,02006,1,1,4
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,02120,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,02208,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,02218,,,1
2018,2,South East,Aylesbury,1. CT (TEW),02. Sexual offences,08806,,,1
2018,2,South East,Aylesbury,1. CT (TEW),04. Theft Offences,02803,4,4,7
2018,2,South East,Aylesbury,1. CT (TEW),04. Theft Offences,03001,1,1,
2018,2,South East,Aylesbury,1. CT (TEW),04. Theft Offences,03900,,,1
2018,2,South East,Aylesbury,1. CT (TEW),05. Criminal damage and arson,05805,3,3,5
2018,2,South East,Aylesbury,1. CT (TEW),06. Drug offences,09230,2,2,2
2018,2,South East,Aylesbury,1. CT (TEW),06. Drug offences,09250,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),06. Drug offences,09270,4,3,4
2018,2,South East,Aylesbury,1. CT (TEW),06. Drug offences,09271,2,2,4
2018,2,South East,Aylesbury,1. CT (TEW),06. Drug offences,09281,1,1,2
2018,2,South East,Aylesbury,1. CT (TEW),06. Drug offences,09344,,,1
2018,2,South East,Aylesbury,1. CT (TEW),07. Possession of weapons,00826,2,1,2
2018,2,South East,Aylesbury,1. CT (TEW),07. Possession of weapons,00864,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),08. Public order offences,06601,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),08. Public order offences,06698,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),08. Public order offences,06808,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,03801,1,1,2
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,03803,1,1,2
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,06138,1,1,
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,06903,1,1,1
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,07902,1,1,
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,08202,,,1
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,08502,,,1
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,08506,2,2,2
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,08602,6,6,6
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,09930,,,1
2018,2,South East,Aylesbury,1. CT (TEW),09. Miscellaneous crimes against society,80200,1,1,2
